BlockNumber,StreetName,helper,State,City,Street_Address,Full_St_Address
,CLEVELAND AVE @ 5TH ST,intersection,Virginia,Charlottesville,CLEVELAND AVE @ 5TH ST,"CLEVELAND AVE @ 5TH ST, CHARLOTTESVILLE, VA"
,WILLARD DR / ALLEN DR,drop,Virginia,Charlottesville,WILLARD DR / ALLEN DR,"WILLARD DR / ALLEN DR, CHARLOTTESVILLE, VA"
100,"WITTON CT, 204",keep,Virginia,Charlottesville,100 WITTON CT,"100 WITTON CT, CHARLOTTESVILLE, VA"
,JEFFERSON PARK AVE,drop,Virginia,Charlottesville,JEFFERSON PARK AVE,"JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
,CARLTON RD / CARLTON AVE,drop,Virginia,Charlottesville,CARLTON RD / CARLTON AVE,"CARLTON RD / CARLTON AVE, CHARLOTTESVILLE, VA"
1000,"LINDEN AVE, 101",keep,Virginia,Charlottesville,1000 LINDEN AVE,"1000 LINDEN AVE, CHARLOTTESVILLE, VA"
300,"15TH ST NW, 1026",keep,Virginia,Charlottesville,300 15TH ST NW,"300 15TH ST NW, CHARLOTTESVILLE, VA"
2400,"ARLINGTON BLVD, OFFICE #27",keep,Virginia,Charlottesville,2400 ARLINGTON BLVD,"2400 ARLINGTON BLVD, CHARLOTTESVILLE, VA"
700,"WALKER SQ, 2C",keep,Virginia,Charlottesville,700 WALKER SQ,"700 WALKER SQ, CHARLOTTESVILLE, VA"
700,DELL LN,keep,Virginia,Charlottesville,700 DELL LN,"700 DELL LN, CHARLOTTESVILLE, VA"
,PALATINE AVE / AVON ST,drop,Virginia,Charlottesville,PALATINE AVE / AVON ST,"PALATINE AVE / AVON ST, CHARLOTTESVILLE, VA"
900,"PAGE ST, B",keep,Virginia,Charlottesville,900 PAGE ST,"900 PAGE ST, CHARLOTTESVILLE, VA"
500,"RIDGE ST, I",keep,Virginia,Charlottesville,500 RIDGE ST,"500 RIDGE ST, CHARLOTTESVILLE, VA"
200,"14TH ST NW, 607",keep,Virginia,Charlottesville,200 14TH ST NW,"200 14TH ST NW, CHARLOTTESVILLE, VA"
200,2ND ST SW,keep,Virginia,Charlottesville,200 2ND ST SW,"200 2ND ST SW, CHARLOTTESVILLE, VA"
,E MONTICELLO AVE E @ 2ND ST,intersection,Virginia,Charlottesville,E MONTICELLO AVE E @ 2ND ST,"E MONTICELLO AVE E @ 2ND ST, CHARLOTTESVILLE, VA"
1600,"JEFFERSON PARK AVE, #304",keep,Virginia,Charlottesville,1600 JEFFERSON PARK AVE,"1600 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
400,"4TH ST NW, 317",keep,Virginia,Charlottesville,400 4TH ST NW,"400 4TH ST NW, CHARLOTTESVILLE, VA"
,PROSPECT AVE / UNIVERSITY MNR,drop,Virginia,Charlottesville,PROSPECT AVE / UNIVERSITY MNR,"PROSPECT AVE / UNIVERSITY MNR, CHARLOTTESVILLE, VA"
2100,"MICHIE DR, 50A",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
1800,"JEFFERSON PARK AVE, 23",keep,Virginia,Charlottesville,1800 JEFFERSON PARK AVE,"1800 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
1200,MONTICELLO RD,keep,Virginia,Charlottesville,1200 MONTICELLO RD,"1200 MONTICELLO RD, CHARLOTTESVILLE, VA"
1100,"ROSE HILL DR, 400",keep,Virginia,Charlottesville,1100 ROSE HILL DR,"1100 ROSE HILL DR, CHARLOTTESVILLE, VA"
400,"10TH ST NW, 139",keep,Virginia,Charlottesville,400 10TH ST NW,"400 10TH ST NW, CHARLOTTESVILLE, VA"
700,"NASSAU ST, A",keep,Virginia,Charlottesville,700 NASSAU ST,"700 NASSAU ST, CHARLOTTESVILLE, VA"
900,MELBOURNE RD,keep,Virginia,Charlottesville,900 MELBOURNE RD,"900 MELBOURNE RD, CHARLOTTESVILLE, VA"
,5TH ST / E I64 EXIT 120 ON,drop,Virginia,Charlottesville,5TH ST / E I64 EXIT 120 ON,"5TH ST / E I64 EXIT 120 ON, CHARLOTTESVILLE, VA"
1900,"JEFFERSON PARK AVE, 4",keep,Virginia,Charlottesville,1900 JEFFERSON PARK AVE,"1900 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
100,MCINTIRE PARK RD,keep,Virginia,Charlottesville,100 MCINTIRE PARK RD,"100 MCINTIRE PARK RD, CHARLOTTESVILLE, VA"
4000,"CITY WALK WAY, 114",keep,Virginia,Charlottesville,4000 CITY WALK WAY,"4000 CITY WALK WAY, CHARLOTTESVILLE, VA"
100,"RIDGE ST, 208",keep,Virginia,Charlottesville,100 RIDGE ST,"100 RIDGE ST, CHARLOTTESVILLE, VA"
1500,CHERRY AVE,keep,Virginia,Charlottesville,1500 CHERRY AVE,"1500 CHERRY AVE, CHARLOTTESVILLE, VA"
1600,"EMMET ST N, 123",keep,Virginia,Charlottesville,1600 EMMET ST N,"1600 EMMET ST N, CHARLOTTESVILLE, VA"
500,BENNETT ST,keep,Virginia,Charlottesville,500 BENNETT ST,"500 BENNETT ST, CHARLOTTESVILLE, VA"
100,MCINTIRE PK DR. DR,keep,Virginia,Charlottesville,100 MCINTIRE PK DR. DR,"100 MCINTIRE PK DR. DR, CHARLOTTESVILLE, VA"
1700,"JEFFERSON PARK AVE, 15",keep,Virginia,Charlottesville,1700 JEFFERSON PARK AVE,"1700 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
900,LOCUST LN,keep,Virginia,Charlottesville,900 LOCUST LN,"900 LOCUST LN, CHARLOTTESVILLE, VA"
700,"WALKER SQ, 2A",keep,Virginia,Charlottesville,700 WALKER SQ,"700 WALKER SQ, CHARLOTTESVILLE, VA"
1500,"VIRGINIA AVE, 403",keep,Virginia,Charlottesville,1500 VIRGINIA AVE,"1500 VIRGINIA AVE, CHARLOTTESVILLE, VA"
100,"13TH ST NW, 3",keep,Virginia,Charlottesville,100 13TH ST NW,"100 13TH ST NW, CHARLOTTESVILLE, VA"
1000,"WERTLAND ST, 17",keep,Virginia,Charlottesville,1000 WERTLAND ST,"1000 WERTLAND ST, CHARLOTTESVILLE, VA"
500,W US-250 BYPASS,keep,Virginia,Charlottesville,500 W US-250 BYPASS,"500 W US-250 BYPASS, CHARLOTTESVILLE, VA"
1600,ANTOINETTE,keep,Virginia,Charlottesville,1600 ANTOINETTE,"1600 ANTOINETTE, CHARLOTTESVILLE, VA"
1000,PEARTREE LN,keep,Virginia,Charlottesville,1000 PEARTREE LN,"1000 PEARTREE LN, CHARLOTTESVILLE, VA"
1100,"PRESTON AVE, 4B",keep,Virginia,Charlottesville,1100 PRESTON AVE,"1100 PRESTON AVE, CHARLOTTESVILLE, VA"
,MONTICELLO AVE @ AVON ST,intersection,Virginia,Charlottesville,MONTICELLO AVE @ AVON ST,"MONTICELLO AVE @ AVON ST, CHARLOTTESVILLE, VA"
,RAINIER RD / CHERRY AVE,drop,Virginia,Charlottesville,RAINIER RD / CHERRY AVE,"RAINIER RD / CHERRY AVE, CHARLOTTESVILLE, VA"
1200,"PARK ST, 3",keep,Virginia,Charlottesville,1200 PARK ST,"1200 PARK ST, CHARLOTTESVILLE, VA"
100,KELSEY CT,keep,Virginia,Charlottesville,100 KELSEY CT,"100 KELSEY CT, CHARLOTTESVILLE, VA"
,HYDRAULIC RD,drop,Virginia,Charlottesville,HYDRAULIC RD,"HYDRAULIC RD, CHARLOTTESVILLE, VA"
1900,"ARLINGTON BLVD, 3c",keep,Virginia,Charlottesville,1900 ARLINGTON BLVD,"1900 ARLINGTON BLVD, CHARLOTTESVILLE, VA"
300,"2ND ST SE, 203",keep,Virginia,Charlottesville,300 2ND ST SE,"300 2ND ST SE, CHARLOTTESVILLE, VA"
1100,"FOREST ST, 6",keep,Virginia,Charlottesville,1100 FOREST ST,"1100 FOREST ST, CHARLOTTESVILLE, VA"
1700,"ALLIED ST, 2B",keep,Virginia,Charlottesville,1700 ALLIED ST,"1700 ALLIED ST, CHARLOTTESVILLE, VA"
400,"MONROE LN, 203",keep,Virginia,Charlottesville,400 MONROE LN,"400 MONROE LN, CHARLOTTESVILLE, VA"
,"VALLEY CIR, B",drop,Virginia,Charlottesville,VALLEY CIR,"VALLEY CIR, CHARLOTTESVILLE, VA"
1200,EMMET,keep,Virginia,Charlottesville,1200 EMMET,"1200 EMMET, CHARLOTTESVILLE, VA"
900,"PRESTON AVE, 101",keep,Virginia,Charlottesville,900 PRESTON AVE,"900 PRESTON AVE, CHARLOTTESVILLE, VA"
1500,"GRADY AVE, 3",keep,Virginia,Charlottesville,1500 GRADY AVE,"1500 GRADY AVE, CHARLOTTESVILLE, VA"
800,"W MAIN ST, 803",keep,Virginia,Charlottesville,800 W MAIN ST,"800 W MAIN ST, CHARLOTTESVILLE, VA"
,GARRETT ST / AVON ST,drop,Virginia,Charlottesville,GARRETT ST / AVON ST,"GARRETT ST / AVON ST, CHARLOTTESVILLE, VA"
300,"UNIVERSITY CIR, 9",keep,Virginia,Charlottesville,300 UNIVERSITY CIR,"300 UNIVERSITY CIR, CHARLOTTESVILLE, VA"
,11TH ST NW / GORDON AVE,drop,Virginia,Charlottesville,11TH ST NW / GORDON AVE,"11TH ST NW / GORDON AVE, CHARLOTTESVILLE, VA"
800,"CABELL AVE, Unit C",keep,Virginia,Charlottesville,800 CABELL AVE,"800 CABELL AVE, CHARLOTTESVILLE, VA"
1100,"PRESTON AVE, 8A",keep,Virginia,Charlottesville,1100 PRESTON AVE,"1100 PRESTON AVE, CHARLOTTESVILLE, VA"
500,"MCINTIRE RD, 11",keep,Virginia,Charlottesville,500 MCINTIRE RD,"500 MCINTIRE RD, CHARLOTTESVILLE, VA"
1000,ROUGEMONT AVE,keep,Virginia,Charlottesville,1000 ROUGEMONT AVE,"1000 ROUGEMONT AVE, CHARLOTTESVILLE, VA"
400,"VALLEY RD EXT, A",keep,Virginia,Charlottesville,400 VALLEY RD EXT,"400 VALLEY RD EXT, CHARLOTTESVILLE, VA"
900,PARK ST,keep,Virginia,Charlottesville,900 PARK ST,"900 PARK ST, CHARLOTTESVILLE, VA"
400,LOCHLYN HILL,keep,Virginia,Charlottesville,400 LOCHLYN HILL,"400 LOCHLYN HILL, CHARLOTTESVILLE, VA"
700,"6TH ST SE, B",keep,Virginia,Charlottesville,700 6TH ST SE,"700 6TH ST SE, CHARLOTTESVILLE, VA"
,RUGBY AVE / RUGBY RD,drop,Virginia,Charlottesville,RUGBY AVE / RUGBY RD,"RUGBY AVE / RUGBY RD, CHARLOTTESVILLE, VA"
,MONTICELLO /DRUID,drop,Virginia,Charlottesville,MONTICELLO /DRUID,"MONTICELLO /DRUID, CHARLOTTESVILLE, VA"
100,10 1/2 ST NW / WEST ST,keep,Virginia,Charlottesville,100 10 1/2 ST NW / WEST ST,"100 10 1/2 ST NW / WEST ST, CHARLOTTESVILLE, VA"
200,"STRIBLING AVE, 6",keep,Virginia,Charlottesville,200 STRIBLING AVE,"200 STRIBLING AVE, CHARLOTTESVILLE, VA"
100,"CHANCELLOR ST, 1",keep,Virginia,Charlottesville,100 CHANCELLOR ST,"100 CHANCELLOR ST, CHARLOTTESVILLE, VA"
100,"MONTE VISTA AVE, A",keep,Virginia,Charlottesville,100 MONTE VISTA AVE,"100 MONTE VISTA AVE, CHARLOTTESVILLE, VA"
500,"7TH ST NE, 3",keep,Virginia,Charlottesville,500 7TH ST NE,"500 7TH ST NE, CHARLOTTESVILLE, VA"
,EMMET ST./BARRACKS RD.,drop,Virginia,Charlottesville,EMMET ST./BARRACKS RD.,"EMMET ST./BARRACKS RD., CHARLOTTESVILLE, VA"
300,7TH ST SW,keep,Virginia,Charlottesville,300 7TH ST SW,"300 7TH ST SW, CHARLOTTESVILLE, VA"
400,"4TH ST NW, 220",keep,Virginia,Charlottesville,400 4TH ST NW,"400 4TH ST NW, CHARLOTTESVILLE, VA"
2000,"INDIA RD, 106",keep,Virginia,Charlottesville,2000 INDIA RD,"2000 INDIA RD, CHARLOTTESVILLE, VA"
100,"AVON ST, 109",keep,Virginia,Charlottesville,100 AVON ST,"100 AVON ST, CHARLOTTESVILLE, VA"
1000,"SOUTH FIRST ST, 303",keep,Virginia,Charlottesville,1000 SOUTH FIRST ST,"1000 SOUTH FIRST ST, CHARLOTTESVILLE, VA"
1600,ANTOINETTE AVE,keep,Virginia,Charlottesville,1600 ANTOINETTE AVE,"1600 ANTOINETTE AVE, CHARLOTTESVILLE, VA"
,EMMET ST S,drop,Virginia,Charlottesville,EMMET ST S,"EMMET ST S, CHARLOTTESVILLE, VA"
900,"PRESTON AVE, B",keep,Virginia,Charlottesville,900 PRESTON AVE,"900 PRESTON AVE, CHARLOTTESVILLE, VA"
,WATER ST,drop,Virginia,Charlottesville,WATER ST,"WATER ST, CHARLOTTESVILLE, VA"
1900,"EMMET ST N, 713",keep,Virginia,Charlottesville,1900 EMMET ST N,"1900 EMMET ST N, CHARLOTTESVILLE, VA"
2200,"ANGUS RD, 16",keep,Virginia,Charlottesville,2200 ANGUS RD,"2200 ANGUS RD, CHARLOTTESVILLE, VA"
1200,"WERTLAND ST, A13",keep,Virginia,Charlottesville,1200 WERTLAND ST,"1200 WERTLAND ST, CHARLOTTESVILLE, VA"
1100,"PRESTON AVE, 10B",keep,Virginia,Charlottesville,1100 PRESTON AVE,"1100 PRESTON AVE, CHARLOTTESVILLE, VA"
200,ROOSEVELT BROWN BLVD,keep,Virginia,Charlottesville,200 ROOSEVELT BROWN BLVD,"200 ROOSEVELT BROWN BLVD, CHARLOTTESVILLE, VA"
1300,"BELLEVIEW AVE, A",keep,Virginia,Charlottesville,1300 BELLEVIEW AVE,"1300 BELLEVIEW AVE, CHARLOTTESVILLE, VA"
1100,"5TH ST SW, 229",keep,Virginia,Charlottesville,1100 5TH ST SW,"1100 5TH ST SW, CHARLOTTESVILLE, VA"
3000,"CITY WALK WAY, 305",keep,Virginia,Charlottesville,3000 CITY WALK WAY,"3000 CITY WALK WAY, CHARLOTTESVILLE, VA"
,HAZEL ST / E HIGH ST,drop,Virginia,Charlottesville,HAZEL ST / E HIGH ST,"HAZEL ST / E HIGH ST, CHARLOTTESVILLE, VA"
,LOCUST AVE @ 250 BYPASS W,intersection,Virginia,Charlottesville,LOCUST AVE @ 250 BYPASS W,"LOCUST AVE @ 250 BYPASS W, CHARLOTTESVILLE, VA"
1000,"WERTLAND ST, 108",keep,Virginia,Charlottesville,1000 WERTLAND ST,"1000 WERTLAND ST, CHARLOTTESVILLE, VA"
900,"CHARLTON AVE, C",keep,Virginia,Charlottesville,900 CHARLTON AVE,"900 CHARLTON AVE, CHARLOTTESVILLE, VA"
,CHARLTON AVE / 10TH ST NW,drop,Virginia,Charlottesville,CHARLTON AVE / 10TH ST NW,"CHARLTON AVE / 10TH ST NW, CHARLOTTESVILLE, VA"
500,"MONTICELLO AVE, Unit 106",keep,Virginia,Charlottesville,500 MONTICELLO AVE,"500 MONTICELLO AVE, CHARLOTTESVILLE, VA"
,"SOUTH 1ST ST, 1052/103",drop,Virginia,Charlottesville,SOUTH 1ST ST,"SOUTH 1ST ST, CHARLOTTESVILLE, VA"
500,"HARRIS RD, 110",keep,Virginia,Charlottesville,500 HARRIS RD,"500 HARRIS RD, CHARLOTTESVILLE, VA"
2100,"MICHIE DR, 10A",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
3800,-78.4748564,keep,Virginia,Charlottesville,3800 -78.4748563960000000,"3800 -78.4748563960000000, CHARLOTTESVILLE, VA"
200,"14TH ST NW, 1",keep,Virginia,Charlottesville,200 14TH ST NW,"200 14TH ST NW, CHARLOTTESVILLE, VA"
,EARHART ST / EMMET ST N,drop,Virginia,Charlottesville,EARHART ST / EMMET ST N,"EARHART ST / EMMET ST N, CHARLOTTESVILLE, VA"
,ROSE HILL DR / DALE AVE,drop,Virginia,Charlottesville,ROSE HILL DR / DALE AVE,"ROSE HILL DR / DALE AVE, CHARLOTTESVILLE, VA"
100,"WITTON CT, 10",keep,Virginia,Charlottesville,100 WITTON CT,"100 WITTON CT, CHARLOTTESVILLE, VA"
400,ALTAMONT,keep,Virginia,Charlottesville,400 ALTAMONT,"400 ALTAMONT, CHARLOTTESVILLE, VA"
,LONGWOOD DR,drop,Virginia,Charlottesville,LONGWOOD DR,"LONGWOOD DR, CHARLOTTESVILLE, VA"
400,"11TH ST NE, A3",keep,Virginia,Charlottesville,400 11TH ST NE,"400 11TH ST NE, CHARLOTTESVILLE, VA"
,EMMET ST,drop,Virginia,Charlottesville,EMMET ST,"EMMET ST, CHARLOTTESVILLE, VA"
700,"E HIGH ST, 207",keep,Virginia,Charlottesville,700 E HIGH ST,"700 E HIGH ST, CHARLOTTESVILLE, VA"
,BARRACKS RD,drop,Virginia,Charlottesville,BARRACKS RD,"BARRACKS RD, CHARLOTTESVILLE, VA"
,HARMONY RIDGE LN / 5TH ST SW,drop,Virginia,Charlottesville,HARMONY RIDGE LN / 5TH ST SW,"HARMONY RIDGE LN / 5TH ST SW, CHARLOTTESVILLE, VA"
1100,GRADY AVE,keep,Virginia,Charlottesville,1100 GRADY AVE,"1100 GRADY AVE, CHARLOTTESVILLE, VA"
600,FOREST ST,keep,Virginia,Charlottesville,600 FOREST ST,"600 FOREST ST, CHARLOTTESVILLE, VA"
1200,RIVER RD,keep,Virginia,Charlottesville,1200 RIVER RD,"1200 RIVER RD, CHARLOTTESVILLE, VA"
1600,"AMHERST ST, A",keep,Virginia,Charlottesville,1600 AMHERST ST,"1600 AMHERST ST, CHARLOTTESVILLE, VA"
1100,CALHOUN ST,keep,Virginia,Charlottesville,1100 CALHOUN ST,"1100 CALHOUN ST, CHARLOTTESVILLE, VA"
1500,"CARLTON AVE, 8",keep,Virginia,Charlottesville,1500 CARLTON AVE,"1500 CARLTON AVE, CHARLOTTESVILLE, VA"
,HENRY AVE / ALBEMARLE ST,drop,Virginia,Charlottesville,HENRY AVE / ALBEMARLE ST,"HENRY AVE / ALBEMARLE ST, CHARLOTTESVILLE, VA"
1700,"JEFFERSON PARK AVE, 102",keep,Virginia,Charlottesville,1700 JEFFERSON PARK AVE,"1700 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
700,"FRANKLIN ST, 2",keep,Virginia,Charlottesville,700 FRANKLIN ST,"700 FRANKLIN ST, CHARLOTTESVILLE, VA"
1000,"WERTLAND ST, 212",keep,Virginia,Charlottesville,1000 WERTLAND ST,"1000 WERTLAND ST, CHARLOTTESVILLE, VA"
1200,"CEDARS CT, B20",keep,Virginia,Charlottesville,1200 CEDARS CT,"1200 CEDARS CT, CHARLOTTESVILLE, VA"
1800,BARRACKS RD,keep,Virginia,Charlottesville,1800 BARRACKS RD,"1800 BARRACKS RD, CHARLOTTESVILLE, VA"
300,"4TH ST NE, 41",keep,Virginia,Charlottesville,300 4TH ST NE,"300 4TH ST NE, CHARLOTTESVILLE, VA"
1700,"ALLIED ST, Jazzercise",keep,Virginia,Charlottesville,1700 ALLIED ST,"1700 ALLIED ST, CHARLOTTESVILLE, VA"
800,"PRESTON AVE, #1",keep,Virginia,Charlottesville,800 PRESTON AVE,"800 PRESTON AVE, CHARLOTTESVILLE, VA"
300,"E MARKET ST, D",keep,Virginia,Charlottesville,300 E MARKET ST,"300 E MARKET ST, CHARLOTTESVILLE, VA"
1500,GROVE RD,keep,Virginia,Charlottesville,1500 GROVE RD,"1500 GROVE RD, CHARLOTTESVILLE, VA"
,BROWN ST / 6TH ST NW,drop,Virginia,Charlottesville,BROWN ST / 6TH ST NW,"BROWN ST / 6TH ST NW, CHARLOTTESVILLE, VA"
,RUTLEDGE AVE / ROSE HILL DR,drop,Virginia,Charlottesville,RUTLEDGE AVE / ROSE HILL DR,"RUTLEDGE AVE / ROSE HILL DR, CHARLOTTESVILLE, VA"
300,"15TH ST NW, Apt 1C",keep,Virginia,Charlottesville,300 15TH ST NW,"300 15TH ST NW, CHARLOTTESVILLE, VA"
1100,"ROSE HILL DR, 200",keep,Virginia,Charlottesville,1100 ROSE HILL DR,"1100 ROSE HILL DR, CHARLOTTESVILLE, VA"
100,"E WATER ST, 201",keep,Virginia,Charlottesville,100 E WATER ST,"100 E WATER ST, CHARLOTTESVILLE, VA"
200,DICE ST,keep,Virginia,Charlottesville,200 DICE ST,"200 DICE ST, CHARLOTTESVILLE, VA"
900,"1ST ST S, A",keep,Virginia,Charlottesville,900 1ST ST S,"900 1ST ST S, CHARLOTTESVILLE, VA"
200,CREAM ST,keep,Virginia,Charlottesville,200 CREAM ST,"200 CREAM ST, CHARLOTTESVILLE, VA"
1100,"GORDON AVE, C",keep,Virginia,Charlottesville,1100 GORDON AVE,"1100 GORDON AVE, CHARLOTTESVILLE, VA"
1000,CITY WALK WAY,keep,Virginia,Charlottesville,1000 CITY WALK WAY,"1000 CITY WALK WAY, CHARLOTTESVILLE, VA"
100,ELLIOTT AVE,keep,Virginia,Charlottesville,100 ELLIOTT AVE,"100 ELLIOTT AVE, CHARLOTTESVILLE, VA"
1000,"WERTLAND ST, 208",keep,Virginia,Charlottesville,1000 WERTLAND ST,"1000 WERTLAND ST, CHARLOTTESVILLE, VA"
400,EARHART ST,keep,Virginia,Charlottesville,400 EARHART ST,"400 EARHART ST, CHARLOTTESVILLE, VA"
600,ROSE HILL DR,keep,Virginia,Charlottesville,600 ROSE HILL DR,"600 ROSE HILL DR, CHARLOTTESVILLE, VA"
,4TH ST NW / W MAIN ST,drop,Virginia,Charlottesville,4TH ST NW / W MAIN ST,"4TH ST NW / W MAIN ST, CHARLOTTESVILLE, VA"
100,ROOSEVELT BROWN BLVD,keep,Virginia,Charlottesville,100 ROOSEVELT BROWN BLVD,"100 ROOSEVELT BROWN BLVD, CHARLOTTESVILLE, VA"
1400,"VINE ST, A",keep,Virginia,Charlottesville,1400 VINE ST,"1400 VINE ST, CHARLOTTESVILLE, VA"
900,"HARRIS ST, C",keep,Virginia,Charlottesville,900 HARRIS ST,"900 HARRIS ST, CHARLOTTESVILLE, VA"
300,"W MAIN ST, 507",keep,Virginia,Charlottesville,300 W MAIN ST,"300 W MAIN ST, CHARLOTTESVILLE, VA"
1000,"WERTLAND ST, 20",keep,Virginia,Charlottesville,1000 WERTLAND ST,"1000 WERTLAND ST, CHARLOTTESVILLE, VA"
800,"E HIGH ST, 3",keep,Virginia,Charlottesville,800 E HIGH ST,"800 E HIGH ST, CHARLOTTESVILLE, VA"
1600,"EMMET ST N, 132",keep,Virginia,Charlottesville,1600 EMMET ST N,"1600 EMMET ST N, CHARLOTTESVILLE, VA"
,HYDRAULIC RD / EMMET ST N,drop,Virginia,Charlottesville,HYDRAULIC RD / EMMET ST N,"HYDRAULIC RD / EMMET ST N, CHARLOTTESVILLE, VA"
1200,RUGBY RD,keep,Virginia,Charlottesville,1200 RUGBY RD,"1200 RUGBY RD, CHARLOTTESVILLE, VA"
1900,"JEFFERSON PARK AVE, 44",keep,Virginia,Charlottesville,1900 JEFFERSON PARK AVE,"1900 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
1800,"JEFFERSON PARK AVE, 406",keep,Virginia,Charlottesville,1800 JEFFERSON PARK AVE,"1800 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
200,W W. MAIN ST,keep,Virginia,Charlottesville,200 W W. MAIN ST,"200 W W. MAIN ST, CHARLOTTESVILLE, VA"
1100,"WERTLAND ST, Mail Room",keep,Virginia,Charlottesville,1100 WERTLAND ST,"1100 WERTLAND ST, CHARLOTTESVILLE, VA"
,GOODMAN ST,drop,Virginia,Charlottesville,GOODMAN ST,"GOODMAN ST, CHARLOTTESVILLE, VA"
2100,"MICHIE DR, 1",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
200,E MAIN STREET ST E,keep,Virginia,Charlottesville,200 E MAIN STREET ST E,"200 E MAIN STREET ST E, CHARLOTTESVILLE, VA"
1100,6TH ST SE,keep,Virginia,Charlottesville,1100 6TH ST SE,"1100 6TH ST SE, CHARLOTTESVILLE, VA"
,4TH ST NW @ DICE ST,intersection,Virginia,Charlottesville,4TH ST NW @ DICE ST,"4TH ST NW @ DICE ST, CHARLOTTESVILLE, VA"
1100,"WERTLAND ST, 104 green",keep,Virginia,Charlottesville,1100 WERTLAND ST,"1100 WERTLAND ST, CHARLOTTESVILLE, VA"
200,"14TH ST NW, 2",keep,Virginia,Charlottesville,200 14TH ST NW,"200 14TH ST NW, CHARLOTTESVILLE, VA"
1600,KING MOUNTAIN RD,keep,Virginia,Charlottesville,1600 KING MOUNTAIN RD,"1600 KING MOUNTAIN RD, CHARLOTTESVILLE, VA"
1700,KING MOUNTAIN RD,keep,Virginia,Charlottesville,1700 KING MOUNTAIN RD,"1700 KING MOUNTAIN RD, CHARLOTTESVILLE, VA"
,MEADOWBROOK RD / MORTON DR,drop,Virginia,Charlottesville,MEADOWBROOK RD / MORTON DR,"MEADOWBROOK RD / MORTON DR, CHARLOTTESVILLE, VA"
900,BING LN,keep,Virginia,Charlottesville,900 BING LN,"900 BING LN, CHARLOTTESVILLE, VA"
,EMMET ST N / COPELEY RD,drop,Virginia,Charlottesville,EMMET ST N / COPELEY RD,"EMMET ST N / COPELEY RD, CHARLOTTESVILLE, VA"
100,MARIE PL,keep,Virginia,Charlottesville,100 MARIE PL,"100 MARIE PL, CHARLOTTESVILLE, VA"
100,NW 15TH ST NW ST NW,keep,Virginia,Charlottesville,100 NW 15TH ST NW ST NW,"100 NW 15TH ST NW ST NW, CHARLOTTESVILLE, VA"
,MONTICELLO AVE / QUARRY RD,drop,Virginia,Charlottesville,MONTICELLO AVE / QUARRY RD,"MONTICELLO AVE / QUARRY RD, CHARLOTTESVILLE, VA"
800,"W MAIN ST, 301",keep,Virginia,Charlottesville,800 W MAIN ST,"800 W MAIN ST, CHARLOTTESVILLE, VA"
1100,"WERTLAND ST, 408",keep,Virginia,Charlottesville,1100 WERTLAND ST,"1100 WERTLAND ST, CHARLOTTESVILLE, VA"
,1ST ST S / ELLIOTT AVE,drop,Virginia,Charlottesville,1ST ST S / ELLIOTT AVE,"1ST ST S / ELLIOTT AVE, CHARLOTTESVILLE, VA"
400,"MONROE LN, 11",keep,Virginia,Charlottesville,400 MONROE LN,"400 MONROE LN, CHARLOTTESVILLE, VA"
200,"15TH ST NW, 4",keep,Virginia,Charlottesville,200 15TH ST NW,"200 15TH ST NW, CHARLOTTESVILLE, VA"
300,"15TH ST NW, 1018",keep,Virginia,Charlottesville,300 15TH ST NW,"300 15TH ST NW, CHARLOTTESVILLE, VA"
600,"DRUID AVE, A",keep,Virginia,Charlottesville,600 DRUID AVE,"600 DRUID AVE, CHARLOTTESVILLE, VA"
,PRESTON AVE / 10TH ST NW,drop,Virginia,Charlottesville,PRESTON AVE / 10TH ST NW,"PRESTON AVE / 10TH ST NW, CHARLOTTESVILLE, VA"
1400,"UNIVERSITY AVE, 406",keep,Virginia,Charlottesville,1400 UNIVERSITY AVE,"1400 UNIVERSITY AVE, CHARLOTTESVILLE, VA"
,COTTONWOOD RD / BEECHWOOD DR,drop,Virginia,Charlottesville,COTTONWOOD RD / BEECHWOOD DR,"COTTONWOOD RD / BEECHWOOD DR, CHARLOTTESVILLE, VA"
1100,FOREST ST,keep,Virginia,Charlottesville,1100 FOREST ST,"1100 FOREST ST, CHARLOTTESVILLE, VA"
600,"RIDGE ST, 2",keep,Virginia,Charlottesville,600 RIDGE ST,"600 RIDGE ST, CHARLOTTESVILLE, VA"
1200,MONTICELLO AVE,keep,Virginia,Charlottesville,1200 MONTICELLO AVE,"1200 MONTICELLO AVE, CHARLOTTESVILLE, VA"
